Institute Code,Institute,Program,Category,Quota,Opening Rank,Closing Rank
800840,"RAJKIYA ENGINEERING COLLEGE,MAINPURI
(0840)",Civil Engineering (Shift I),BC(Girl),Home State,447062,460964
800290,"ABES INSTITUTE OF TECHNOLOGY,GHAZIABAD
(0290)",Computer Science and Engineering (Shift I),BC,Home State,448050,747458
800091,"J.S.S. ACADEMY OF TECHNICAL
EDUCATION,GAUTAM BUDDH NAGAR (0091)","Computer Science and Engineering(Data
Science) (Shift I)",ST,Home State,448136,448136
801505,"D. D. U. Gorakhpur University, Gorakhpur
(1505)","Electronics and Communication
Engineering (Shift I)",SC,Home State,449614,463085
800839,"RAJKIYA ENGINEERING COLLEGE,KANNAUJ
(0839)",Computer Science and Engineering (Shift I),BC(AF),Home State,227908,227908
801505,"D. D. U. Gorakhpur University, Gorakhpur
(1505)","Electronics and Communication
Engineering (Shift I)",BC,Home State,449952,675143
800143,"I.M.S. ENGINEERING COLLEGE,GHAZIABAD
(0143)",Computer Science and Engineering (Shift I),OPEN(GIRL),Home State,450220,803082
800035,"BABU BANARSI DAS INSTITUTE OF
TECH.,GHAZIABAD (0035)",Civil Engineering (Shift I),OPEN,All India,451823,451823
800840,"RAJKIYA ENGINEERING COLLEGE,MAINPURI
(0840)",Civil Engineering (Shift I),SC(Girl),Home State,452392,518919
800290,"ABES INSTITUTE OF TECHNOLOGY,GHAZIABAD
(0290)",Computer Science and Engineering (Shift I),SC,Home State,453088,630081
800032,"ABES ENGG.COLLEGE,GHAZIABAD (0032)",Computer Science and Engineering (Shift I),ST,Home State,453189,453189
800027,"AJAY KUMAR GARG ENGG.
COLLEGE,GHAZIABAD (0027)",Information Technology (Shift I),SC(Girl),Home State,453701,681069
800110,"INSTITUTE OF ENGG. & RURAL
TECHNOLOGY,ALLAHABAD (0110)",Mechanical Engineering (Shift I),SC,Home State,456344,541142
800143,"I.M.S. ENGINEERING COLLEGE,GHAZIABAD
(0143)",Information Technology (Shift I),OPEN,All India,457280,814754
,-839,,,,,
801510,"Dr. Bhim Rao Ambedkar University, Agra (1510)",Computer Science and Engineering (Shift I),SC(Girl),Home State,457750,457750
801508,"Bundelkhand University, Jhansi (1508)","Electronics and Communication
Engineering (Shift I)",SC,Home State,458280,545942
800839,"RAJKIYA ENGINEERING COLLEGE,KANNAUJ
(0839)",Electrical Engineering (Shift I),BC(AF),Home State,699753,699753
800511,"G.L.BAJAJ GROUP OF INSTITUTIONS,MATHURA
(0511)","Computer Science and Engineering
(Artificial Intelligence) (Shift I)",OPEN,All India,459541,618455
800044,"UTTAR PRADESH TEXTILE TECHNOLOGY
INSTITUTE,KANPUR (0044)",Textile Technology (Shift I),SC,Home State,460078,565721
800077,"DR. K.N. MODI INSTITUTE OF ENGG. &
TECHNOLOGY,GHAZIABAD (0077)",Information Technology (Shift I),OPEN,All India,460353,460353
800122,"SHRI RAM  SWAROOP MEMORIAL COLLEGE OF
ENGG. &  MANAGEMENT,LUCKNOW (0122)",Civil Engineering (Shift I),OPEN,All India,460947,736256
800110,"INSTITUTE OF ENGG. & RURAL
TECHNOLOGY,ALLAHABAD (0110)",Mechanical Engineering (Shift I),EWS(OPEN),Home State,461003,550810
801509,"Dr. Shakuntala Misra National Rehabilitation
University, Lucknow (1509)",Electrical Engineering (Shift I),OPEN(GIRL),Home State,461004,461004
800192,"G.L. BAJAJ INSTITUTE OF  TECHNOLOGY & MANAGEMENT,GAUTAM BUDDH NAGAR
(0192)",Computer Science and Engineering (Artificial Intelligence) (Shift I),BC(Girl),Home State,461188,609653
800735,"RAJKIYA ENGINEERING COLLEGE,BIJNOR (0735)",Civil Engineering (Shift I),ST,Home State,462006,462006
800010,"UNITED COLLEGE OF ENGINEERING &
RESEARCH,ALLAHABAD (0010)",Civil Engineering (Shift I),OPEN,All India,462275,689209
800004,"RAJA BALWANT SINGH ENGINEERING
TECHNICAL CAMPUS,AGRA (0004)",Computer Science and Engineering (Shift I),OPEN,Home State,463199,810973
800485,"S.R.INSTITUTE OF MANAGEMENT &
TECHNOLOGY,LUCKNOW (0485)",Mechanical Engineering (Shift I),OPEN,All India,463860,827990
800143,"I.M.S. ENGINEERING COLLEGE,GHAZIABAD
(0143)",Computer Science and Engineering (Shift I),OPEN,Home State,464403,798718
801506,"Ch. Charan Singh University Campus (SCRIET)
Meerut (1506)",Information Technology (Shift I),OPEN(GIRL),Home State,464852,589994
800095,"MAHATAMA GANDHI MISSION COLLEGE OF ENGG. & TECHNOLOGY,GAUTAM BUDDH
NAGAR (0095)",Civil Engineering (Shift I),OPEN,All India,468666,468666
800133,"NOIDA INSTITUTE OF ENGG. & TECHNOLOGY,GAUTAM BUDDH NAGAR (0133)","Computer Science and Engineering(Artificial Intelligence &
Machine Learning)  (Shift I)",OPEN(GIRL),Home State,468718,610605
800068,"MEERUT INSTITUTE OF ENGINEERING &
TECHNOLOGY,MEERUT (0068)","Computer Science and Engineering(Data
Science) (Shift I)",OPEN,Home State,468950,620058
800010,"UNITED COLLEGE OF ENGINEERING &
RESEARCH,ALLAHABAD (0010)",Information Technology (Shift I),OPEN,All India,469634,803109
801507,"Chhatrapati Sahu Ji Maharaj University, Kanpur
(1507)","Electronics and Communication
Engineering (Shift I)",SC(Girl),Home State,469837,758502
801510,"Dr. Bhim Rao Ambedkar University, Agra (1510)",Mechanical Engineering (Shift I),OPEN(GIRL),Home State,472143,472143
800362,"LUCKNOW INSTITUTE OF
TECHNOLOGY,LUCKNOW (0362)",Civil Engineering (Shift I),OPEN,All India,473474,473474
800110,"INSTITUTE OF ENGG. & RURAL
TECHNOLOGY,ALLAHABAD (0110)",Civil Engineering (Shift I),ST,Home State,473749,473749
800052,"INSTITUTE OF ENGINEERING &
TECHNOLOGY,LUCKNOW (0052)",Computer Science and Engineering (Shift I),BC(PH),Home State,474035,474035
800044,"UTTAR PRADESH TEXTILE TECHNOLOGY
INSTITUTE,KANPUR (0044)",Textile Technology (Shift I),BC,Home State,474038,816509
801506,"Ch. Charan Singh University Campus (SCRIET)
Meerut (1506)",Mechanical Engineering (Shift I),OPEN,Home State,477059,644252
800097,"GALGOTIA'S COLLEGE OF ENGG. &
TECHNOLOGY,GAUTAM BUDDH NAGAR (0097)","Artificial Intelligence (AI) And Data Science
(Shift I)",OPEN(AF),Home State,477408,477408
800641,"ASHOKA INSTITUTE OF TECHNOLOGY &
MANAGEMENT,VARANASI (0641)",Electrical Engineering (Shift I),OPEN,All India,477435,643099
800097,"GALGOTIA'S COLLEGE OF ENGG. &
TECHNOLOGY,GAUTAM BUDDH NAGAR (0097)",Information Technology (Shift I),SC,Home State,479271,628937
800222,"I.T.S. ENGG.COLLEGE,GAUTAM BUDDH NAGAR
(0222)",Computer Science and Engineering (Shift I),OPEN(GIRL),Home State,482560,684039
801501,"Dr. Rammanohar Lohiya University, Ayodhya",Information Technology (Shift I),EWS(OPEN),Home State,482641,614353
800001,"ANAND-ENGG.COLLEGE,AGRA (0001)","Electronics and Communication
Engineering (Shift I)",OPEN,All India,483188,483188
800840,"RAJKIYA ENGINEERING COLLEGE,MAINPURI
(0840)",Computer Science and Engineering (Shift I),BC(AF),Home State,248206,248206
800164,"PRANVEER SINGH INSTITUTE OF
TECHNOLOGY,KANPUR (0164)",Computer Science and Engineering (Shift I),OPEN,Home State,483697,765672
800068,"MEERUT INSTITUTE OF ENGINEERING &
TECHNOLOGY,MEERUT (0068)",Computer Science and Engineering (Shift I),BC(Girl),Home State,484966,801675
800122,"SHRI RAM  SWAROOP MEMORIAL COLLEGE OF
ENGG. &  MANAGEMENT,LUCKNOW (0122)",Information Technology (Shift I),OPEN,Home State,486222,720966
,-840,,,,,
800230,"DRONACHARYA GROUP OF
INSTITUTIONS,GAUTAM BUDDH NAGAR (0230)","Artificial Intelligence And Machine
Learning (Shift I)",OPEN,All India,486223,486223
800035,"BABU BANARSI DAS INSTITUTE OF
TECH.,GHAZIABAD (0035)","Electronics and Communication
Engineering (Shift I)",OPEN,All India,486891,486891
800143,"I.M.S. ENGINEERING COLLEGE,GHAZIABAD
(0143)",Computer Science (Shift I),OPEN,Home State,487020,684606
800030,"INDERPRASTHA ENGG. COLLEGE,GHAZIABAD
(0030)",Mechanical Engineering (Shift I),OPEN,All India,487080,487080
800222,"I.T.S. ENGG.COLLEGE,GAUTAM BUDDH NAGAR
(0222)",Computer Science and Engineering (Shift I),OPEN,Home State,487574,801862
800230,"DRONACHARYA GROUP OF
INSTITUTIONS,GAUTAM BUDDH NAGAR (0230)",Information Technology (Shift I)(FW),OPEN(TF),Home State,489785,489785
800068,MEERUT INSTITUTE OF ENGINEERING &,Computer Science and,BC(Girl),Home State,490007,490007
800734,"RAJKIYA ENGINEERING COLLEGE,BANDA (0734)",Electrical Engineering (Shift I),SC(Girl),Home State,490351,735849
801503,"M. J. P. Ruhelkhand University, Bareilly (1503)",Mechanical Engineering (Shift I),OPEN,Home State,490840,698729
800032,"ABES ENGG.COLLEGE,GHAZIABAD (0032)",Information Technology (Shift I),OPEN(AF),Home State,492303,492303
800068,"MEERUT INSTITUTE OF ENGINEERING &
TECHNOLOGY,MEERUT (0068)","Computer Science and Engineering(Data
Science) (Shift I)",OPEN(GIRL),Home State,492565,669459
801508,"Bundelkhand University, Jhansi (1508)",Bio Medical Engineering (Shift I),OPEN,Home State,493791,493791
800044,"UTTAR PRADESH TEXTILE TECHNOLOGY
INSTITUTE,KANPUR (0044)",Textile Technology (Shift I),EWS(OPEN),Home State,494506,688281
800029,"KIET GROUP OF INSTITUTIONS(KRISHNA INSTT.
OF ENGG. & TECHNOLOGY),GHAZIABAD (0029)","Electronics and Communication
Engineering (Shift I)",BC(Girl),Home State,494760,643166
800104,"KAMLA NEHRU INSTITUTE OF
TECHNOLOGY,SULTANPUR (0104)",Electronics Engineering (Shift I),ST,Home State,494827,494827
800290,"ABES INSTITUTE OF TECHNOLOGY,GHAZIABAD
(0290)",Computer Science and Engineering (Shift I),EWS(OPEN),Home State,495999,626597
800841,"RAJKIYA ENGINEERING COLLEGE,SONEBHADRA
(0841)",Electronics Engineering (Shift I),OPEN(AF),Home State,498799,498799
800056,"BABU BANARASI DAS NORTHERN INDIA
INSTITUTE OF TECHNOLOGY,LUCKNOW (0056)",Civil Engineering (Shift I),OPEN,All India,503021,503021
800004,"RAJA BALWANT SINGH ENGINEERING
TECHNICAL CAMPUS,AGRA (0004)",Civil Engineering (Shift I),OPEN,All India,503996,512469
800189,"CENTRAL INSTITUTE OF PETROCHEMICALS ENGINEERING & TECHNOLOGY (CIPET),
LUCKNOW (0189)",Plastic Engineering (Shift I)(FW),OPEN(TF),Home State,504054,731237
800065,"B.S.A. COLLEGE OF ENGINEERING &
TECHNOLOGY,MATHURA (0065)","Electronics and Communication
Engineering (Shift I)",OPEN,All India,504522,793248
801512,"Lucknow University, Lucknow (1512)",Electrical Engineering (Shift I),SC(Girl),Home State,505269,685011
800162,"SHAMBHU NATH INSTITUTE OF ENGG. &
TECHNOLGY,ALLAHABAD (0162)",Civil Engineering (Shift I),OPEN,All India,508942,552558
800358,"RAMESHWARAM INSTITUTE OF TECHNOLOGY &
MANAGEMENT,LUCKNOW (0358)",Electrical & Electronics Engineering (Shift I),OPEN,All India,510787,510787
800046,"MAHARANA PRATAP ENGINEERING
COLLEGE,KANPUR (0046)",Electrical Engineering (Shift I),OPEN,All India,511326,511326
800841,"RAJKIYA ENGINEERING COLLEGE,SONEBHADRA
(0841)",Computer Science and Engineering (Shift I),BC(AF),Home State,209187,209187
800840,"RAJKIYA ENGINEERING COLLEGE,MAINPURI
(0840)",Civil Engineering (Shift I),OPEN(AF),Home State,512245,512245
800120,"INSTITUTE OF TECHNOLOGY &
MANAGEMENT,GORAKHPUR (0120)",Civil Engineering (Shift I),OPEN,All India,512378,512378
800525,"BUDDHA INSTITUTE OF
TECHNOLOGY,GORAKHPUR (0525)","Electronics and Communication
Engineering (Shift I)",OPEN,All India,513866,716330
800097,"GALGOTIA'S COLLEGE OF ENGG. &
TECHNOLOGY,GAUTAM BUDDH NAGAR (0097)","Electronics and Communication
Engineering (Shift I)",BC,Home State,513869,602433
800422,"BANSAL INSTITUTE OF ENGINEERING &
TECHNOLOGY,LUCKNOW (0422)",Civil Engineering (Shift I),OPEN,All India,514088,830793
800165,"KANPUR INSTITUTE OF TECHNOLOGY,KANPUR
(0165)",Information Technology (Shift I)(FW),OPEN(TF),Home State,514100,514100
800341,"INSTITUTE OF TECHNOLOGY &
MANAGEMENT,ALIGARH (0341)",Mechanical Engineering (Shift I),OPEN,All India,514593,514593
800122,"SHRI RAM  SWAROOP MEMORIAL COLLEGE OF
ENGG. &  MANAGEMENT,LUCKNOW (0122)",Information Technology (Shift I),OPEN(GIRL),Home State,516877,723486
800496,"FIT ENGINEERING COLLEGE,MEERUT (0496)",Computer Science and Engineering (Shift I),OPEN,All India,517101,517101
800221,"INSTITUTE OF ENGINEERING &
TECHNOLOGY,SITAPUR (0221)",Mechanical Engineering (Shift I),OPEN,All India,517208,712096
800164,"PRANVEER SINGH INSTITUTE OF
TECHNOLOGY,KANPUR (0164)",Information Technology (Shift I),OPEN,All India,518238,518238
,-841,I)(FW),,,,
800068,"MEERUT INSTITUTE OF ENGINEERING &
TECHNOLOGY,MEERUT (0068)",Electrical Engineering (Shift I),OPEN,All India,518240,841133
800340,"VIVEKANANDA COLLEGE OF TECHNOLOGY &
MANAGEMENT,ALIGARH (0340)","Computer Science and Engineering (Shift
I)(FW)",OPEN(TF),Home State,518977,842650
800052,"INSTITUTE OF ENGINEERING &
TECHNOLOGY,LUCKNOW (0052)",Civil Engineering (Shift I),ST(Girl),Home State,520291,520291
800033,"RAJ KUMAR GOEL INSTT. OF
TECHNOLOGY,GHAZIABAD (0033)","Electronics and Communication
Engineering (Shift I)",OPEN,All India,521446,614464
800751,"KIPM COLLEGE OF ENGG. &
TECHNOLOGY,GORAKHPUR (0751)","Electronics and Communication
Engineering (Shift I)",OPEN,All India,522860,522860
801512,"Lucknow University, Lucknow (1512)",Computer Science and Engineering (Shift I),ST(Girl),Home State,523992,523992
800363,"AMBALIKA INSTITUTE OF MANAGEMENT &
TECHNOLOGY,LUCKNOW (0363)",Civil Engineering (Shift I),OPEN,All India,524860,524860
801509,"Dr. Shakuntala Misra National Rehabilitation
University, Lucknow (1509)",Computer Science and Engineering (Shift I),SC(Girl),Home State,526960,633590
800841,"RAJKIYA ENGINEERING COLLEGE,SONEBHADRA
(0841)",Computer Science and Engineering (Shift I),ST,Home State,527690,527690
800341,"INSTITUTE OF TECHNOLOGY &
MANAGEMENT,ALIGARH (0341)",Computer Science and Engineering (Shift I),OPEN,All India,527911,615795
800007,"SHIVDAN SINGH INSTITUTE OF TECHNOLOGY &
MANAGEMENT,ALIGARH (0007)",Computer Science and Engineering (Shift I),OPEN,All India,529088,767862
800010,"UNITED COLLEGE OF ENGINEERING &
RESEARCH,ALLAHABAD (0010)",Electrical & Electronics Engineering (Shift I),OPEN,All India,530111,530111
800484,"LUCKNOW MODEL INSTITUTE OF TECHNOLOGY
& MANAGEMENT,LUCKNOW (0484)",Computer Science and Engineering (Shift I),OPEN,All India,530262,641062
800840,"RAJKIYA ENGINEERING COLLEGE,MAINPURI
(0840)",Mechanical Engineering (Shift I),OPEN(AF),Home State,530339,530339
801510,"Dr. Bhim Rao Ambedkar University, Agra (1510)",Mechanical Engineering (Shift I),OPEN,Home State,535691,775063
800342,"UNITED COLLEGE OF ENGINEERING &
MANAGEMENT,ALLAHABAD (0342)",Electrical Engineering (Shift I),OPEN,All India,535742,535742
800068,"MEERUT INSTITUTE OF ENGINEERING &
TECHNOLOGY,MEERUT (0068)",Computer Science and Engineering (Shift I),BC,Home State,536650,833162
800068,"MEERUT INSTITUTE OF ENGINEERING &
TECHNOLOGY,MEERUT (0068)",Civil Engineering (Shift I),OPEN,All India,536940,536940
801503,"M. J. P. Ruhelkhand University, Bareilly (1503)","Electronics and Instrumentation
Engineering (Shift I)",OPEN,Home State,537516,537516
800029,"KIET GROUP OF INSTITUTIONS(KRISHNA INSTT.
OF ENGG. & TECHNOLOGY),GHAZIABAD (0029)",Computer Science (Shift I),SC(Girl),Home State,540075,540075
800004,RAJA BALWANT SINGH ENGINEERING,Computer Science and Engineering (Shift I),OPEN(GIRL),Home State,540311,719607
800164,"PRANVEER SINGH INSTITUTE OF
TECHNOLOGY,KANPUR (0164)",Computer Science and Engineering (Shift I),OPEN(GIRL),Home State,540400,712490
801512,"Lucknow University, Lucknow (1512)",Civil Engineering (Shift I),EWS(OPEN),Home State,541152,781674
801512,"Lucknow University, Lucknow (1512)",Mechanical Engineering (Shift I),SC,Home State,542231,734316
800029,KIET GROUP OF INSTITUTIONS(KRISHNA INSTT.,Computer Science and Engineering,SC(Girl),Home State,542243,542243
800786,"MANGALMAY INSTITUTE OF
TECHNOLOGY,GAUTAM BUDDH NAGAR (0786)","Computer Science and Engineering(Data
Science) (Shift I)",OPEN,All India,543975,543975
800052,"INSTITUTE OF ENGINEERING &
TECHNOLOGY,LUCKNOW (0052)","Computer Science and Engineering (Self
Finance) (Shift I)",OPEN(PH),Home State,544516,544516
800027,"AJAY KUMAR GARG ENGG.
COLLEGE,GHAZIABAD (0027)",Information Technology (Shift I),ST,Home State,544673,544673
800068,"MEERUT INSTITUTE OF ENGINEERING &
TECHNOLOGY,MEERUT (0068)",Computer Science and Engineering (Shift I),EWS(OPEN),Home State,544673,794037
800734,"RAJKIYA ENGINEERING COLLEGE,BANDA (0734)",Information Technology (Shift I),ST,Home State,544865,592431
800422,"BANSAL INSTITUTE OF ENGINEERING &
TECHNOLOGY,LUCKNOW (0422)",Electrical Engineering (Shift I)(FW),OPEN(TF),Home State,545124,585964
800014,"SHRI RAMMURTI SMARAK COLLEGE OF ENGG
AND TECHNOLOGY,BAREILLY (0014)",Mechanical Engineering (Shift I),OPEN,All India,546852,546852
800056,"BABU BANARASI DAS NORTHERN INDIA
INSTITUTE OF TECHNOLOGY,LUCKNOW (0056)",Electrical Engineering (Shift I),OPEN,All India,547188,547188
800423,"SCHOOL OF MANAGEMENT SCIENCE (SMS
INSTITUTE OF TECHNOLOGY),LUCKNOW (0423)","Computer Science and Engineering (Shift
I)(FW)",OPEN(TF),Home State,547706,547706
800166,"DR.AMBEDKAR INSTITUTE OF TECHNOLOGY
FOR HANDICAPPEDS,KANPUR (0166)",Electronics Engineering (Shift I),ST,Home State,548125,548125
800292,"MEERUT INSTITUTE OF TECHNOLOGY,MEERUT",Computer Science and Engineering(Data,OPEN,All India,548395,710568
800431,"B.N.COLLEGE OF ENGINEERING &
TECHNOLOGY(BNCET),LUCKNOW (0431)",Information Technology (Shift I)(FW),OPEN(TF),Home State,548512,719693
,-1501,,,,,
800471,"ESHAN COLLEGE OF ENGINEERING,MATHURA
(0471)",Computer Science and Engineering (Shift I),OPEN,All India,550280,676036
800052,"INSTITUTE OF ENGINEERING &
TECHNOLOGY,LUCKNOW (0052)","Computer Science and Engineering
(Artificial Intelligence) (Shift I)",BC(PH),Home State,551304,551304
800068,"MEERUT INSTITUTE OF ENGINEERING &
TECHNOLOGY,MEERUT (0068)","Computer Science and Information
Technology (Shift I)",OPEN,Home State,555232,720982
800068,"MEERUT INSTITUTE OF ENGINEERING & TECHNOLOGY,MEERUT (0068)","Computer Science and Engineering(Artificial Intelligence &
Machine Learning)  (Shift I)",BC,Home State,555743,763074
800216,"IIMT COLLEGE OF ENGINEERING,GAUTAM
BUDDH NAGAR (0216)","Artificial Intelligence (AI) And Data Science
(Shift I)",OPEN,All India,556786,556786
800068,"MEERUT INSTITUTE OF ENGINEERING &
TECHNOLOGY,MEERUT (0068)","Computer Science and Engineering
(Artificial Intelligence) (Shift I)",BC,Home State,557961,659409
800104,KAMLA NEHRU INSTITUTE OF,Electrical Engineering (Shift I),SC(AF),Home State,559854,559854
800109,"ALIGARH COLLEGE OF ENGG. & TECH,ALIGARH
(0109)",Civil Engineering (Shift I),OPEN,All India,560776,560776
801502,"Veer Bahadur Singh Purvanchal University,
Jaunpur (1502)","Electronics and Communication
Engineering (Shift I)",OPEN,Home State,561827,561827
800104,"KAMLA NEHRU INSTITUTE OF
TECHNOLOGY,SULTANPUR (0104)",Computer Science and Engineering (Shift I),BC(PH),Home State,561896,561896
800231,"R.D.ENGINEERING COLLEGE,GHAZIABAD (0231)","Computer Science and
Engineering(Artificial Intelligence & Machine Learning)  (Shift I)",OPEN,All India,562145,562145
801502,"Veer Bahadur Singh Purvanchal University,
Jaunpur (1502)",Information Technology (Shift I),OPEN(GIRL),Home State,563030,812340
800097,"GALGOTIA'S COLLEGE OF ENGG. &
TECHNOLOGY,GAUTAM BUDDH NAGAR (0097)","Electronics and Communication
Engineering (Shift I)",EWS(OPEN),Home State,563656,767072
800737,"RAJKIYA ENGINEERING COLLEGE,AMBEDKAR
NAGAR (0737)",Civil Engineering (Shift I),ST,Home State,564108,564108
800044,"UTTAR PRADESH TEXTILE TECHNOLOGY
INSTITUTE,KANPUR (0044)",Textile Technology (Shift I),BC(Girl),Home State,564151,680719
800122,"SHRI RAM  SWAROOP MEMORIAL COLLEGE OF
ENGG. &  MANAGEMENT,LUCKNOW (0122)","Artificial Intelligence And Machine
Learning (Shift I)",OPEN,Home State,564624,654613
800472,"INSTITUTE OF TECHNOLOGY &
MANAGEMENT,MAHARAJGANJ (0472)",Computer Science and Engineering (Shift I),OPEN,All India,565229,565229
800162,"SHAMBHU NATH INSTITUTE OF ENGG. &
TECHNOLGY,ALLAHABAD (0162)",Electrical Engineering (Shift I),OPEN,All India,565358,747113
800290,"ABES INSTITUTE OF TECHNOLOGY,GHAZIABAD
(0290)",Computer Science and Engineering (Shift I),OPEN(AF),Home State,568377,568377
800695,"SRI RAM GROUP OF
COLLEGES,MUZAFFARNAGAR (0695)",Civil Engineering (Shift I),OPEN,All India,568541,568541
801511,"Khwaja Moinuddin Chisti Urdu Arbi-Pharsi University, Lucknow (1511)","Computer Science and Engineering(Artificial Intelligence &
Machine Learning)  (Shift I)",BC,Home State,570907,680785
801503,"M. J. P. Ruhelkhand University, Bareilly (1503)","Electronics and Communication
Engineering (Shift I)",BC(Girl),Home State,571482,571482
800145,"S R GROUP OF INSTITUTIONS (COLLEGE OF SCIENCE AND ENGINEERING),JHANSI (0145)","Computer Science and Engineering(Artificial Intelligence &
Machine Learning)  (Shift I)",OPEN,All India,572745,572745
801505,"D. D. U. Gorakhpur University, Gorakhpur
(1505)",Information Technology (Shift I),SC,Home State,574993,648286
